"Transaction Hash","Blockno","UnixTimestamp","DateTime (UTC)","From","To","TokenValue","USDValueDayOfTx","ContractAddress","TokenName","TokenSymbol"
"0xab3ba915fe283834a7f49423eaefc63e15a5c3cac3e9938b6d1bd7595bb25608","12467658","1621465284","2021-05-19 23:01:24","0xcf60916b6cb4753f58533808fa610fcbd4098ec0","0x0ed5b771c5e2b87ff56946dcc40224265fd942ac","149","$371,836.08","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","Wrapped Ether","WETH"
"0xab3ba915fe283834a7f49423eaefc63e15a5c3cac3e9938b6d1bd7595bb25608","12467658","1621465284","2021-05-19 23:01:24","0x397ff1542f962076d0bfe58ea045ffa2d347aca0","0xcf60916b6cb4753f58533808fa610fcbd4098ec0","396,378.897202","$395,065.51","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","USDC"
"0x8448ea81a3609dcb74064fd93948047e528bbb6d81c0c6f46e2b097efa923043","12475051","1621564137","2021-05-21 02:28:57","0xcf60916b6cb4753f58533808fa610fcbd4098ec0","0x0ed5b771c5e2b87ff56946dcc40224265fd942ac","149","$359,132.83","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","Wrapped Ether","WETH"
"0x8448ea81a3609dcb74064fd93948047e528bbb6d81c0c6f46e2b097efa923043","12475051","1621564137","2021-05-21 02:28:57","0x397ff1542f962076d0bfe58ea045ffa2d347aca0","0xcf60916b6cb4753f58533808fa610fcbd4098ec0","423,223.606729","$421,995.32","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","USDC"
"0x05eb5ba5dd4470df1f28ae99fdad865f14934652f5f9b2334e8a3e686fe44946","12481506","1621650967","2021-05-22 02:36:07","0xcf60916b6cb4753f58533808fa610fcbd4098ec0","0x0ed5b771c5e2b87ff56946dcc40224265fd942ac","149","$344,191.21","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","Wrapped Ether","WETH"
"0x05eb5ba5dd4470df1f28ae99fdad865f14934652f5f9b2334e8a3e686fe44946","12481506","1621650967","2021-05-22 02:36:07","0x397ff1542f962076d0bfe58ea045ffa2d347aca0","0xcf60916b6cb4753f58533808fa610fcbd4098ec0","362,829.947965","$362,137.95","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","USDC"
"0xda9b1ea415be2c52683807b15e0c41b97ff4160c0247cf674434bc3ff05343a6","12488228","1621741515","2021-05-23 03:45:15","0xcf60916b6cb4753f58533808fa610fcbd4098ec0","0x0ed5b771c5e2b87ff56946dcc40224265fd942ac","149","$314,402.29","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","Wrapped Ether","WETH"
"0xda9b1ea415be2c52683807b15e0c41b97ff4160c0247cf674434bc3ff05343a6","12488228","1621741515","2021-05-23 03:45:15","0x397ff1542f962076d0bfe58ea045ffa2d347aca0","0xcf60916b6cb4753f58533808fa610fcbd4098ec0","344,796.154342","$344,727.11","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","USDC"
"0xc4e5ca0315d4749b3b3e1601eba67b57d66ed2db2e0eb20417fba54640883d59","12495542","1621839540","2021-05-24 06:59:00","0xcf60916b6cb4753f58533808fa610fcbd4098ec0","0x0ed5b771c5e2b87ff56946dcc40224265fd942ac","149","$390,710.54","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","Wrapped Ether","WETH"
"0xc4e5ca0315d4749b3b3e1601eba67b57d66ed2db2e0eb20417fba54640883d59","12495542","1621839540","2021-05-24 06:59:00","0x397ff1542f962076d0bfe58ea045ffa2d347aca0","0xcf60916b6cb4753f58533808fa610fcbd4098ec0","322,666.092355","$322,766.17","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","USDC"
"0xa4fd6248bfd82cf5420785aabe719d052736bf7bf3dd622f5239b45a0aaf052c","12499341","1621889898","2021-05-24 20:58:18","0xcf60916b6cb4753f58533808fa610fcbd4098ec0","0x0ed5b771c5e2b87ff56946dcc40224265fd942ac","149","$390,710.54","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","Wrapped Ether","WETH"
"0xa4fd6248bfd82cf5420785aabe719d052736bf7bf3dd622f5239b45a0aaf052c","12499341","1621889898","2021-05-24 20:58:18","0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc","0xcf60916b6cb4753f58533808fa610fcbd4098ec0","387,548.502884","$387,668.71","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","USDC"
