Transaction Hash,Date,From,From_name,From_category,To,To_name,To_category,Value,DOT_USD,Symbol,Acquainted?
Stream,2024-02-13,Service Providers,Service Providers,Service Providers,Blockful,Blockful,Blockful,-821.9175,-821.9175,USDC,1
Stream,2024-02-13,Service Providers,Service Providers,Service Providers,Unruggable,Unruggable,Unruggable,-1095.89,-1095.89,USDC,1
Stream,2024-02-13,Service Providers,Service Providers,Service Providers,Wildcard,Wildcard,Wildcard,-547.945,-547.945,USDC,1
Stream,2024-02-13,Service Providers,Service Providers,Service Providers,EFP,EFP,EFP,-1369.8625,-1369.8625,USDC,1
Stream,2024-02-13,Service Providers,Service Providers,Service Providers,Namespace,Namespace,Namespace,-547.945,-547.945,USDC,1
Stream,2024-02-13,Service Providers,Service Providers,Service Providers,Unicorn,Unicorn,Unicorn,-547.945,-547.945,USDC,1
Stream,2024-02-14,Service Providers,Service Providers,Service Providers,ETHLimo,ETHLimo,ETHLimo,-1369.8625,-1369.8625,USDC,1
Stream,2024-02-14,Service Providers,Service Providers,Service Providers,Namehash,Namehash,Namehash,-1643.835,-1643.835,USDC,1
Stream,2024-02-14,Service Providers,Service Providers,Service Providers,Resolverworks,Resolverworks,Resolverworks,-1917.8075,-1917.8075,USDC,1
Stream,2024-02-14,Service Providers,Service Providers,Service Providers,Blockful,Blockful,Blockful,-821.9175,-821.9175,USDC,1
Stream,2024-02-14,Service Providers,Service Providers,Service Providers,Unruggable,Unruggable,Unruggable,-1095.89,-1095.89,USDC,1
Stream,2024-02-14,Service Providers,Service Providers,Service Providers,Wildcard,Wildcard,Wildcard,-547.945,-547.945,USDC,1
Stream,2024-02-14,Service Providers,Service Providers,Service Providers,EFP,EFP,EFP,-1369.8625,-1369.8625,USDC,1
Stream,2024-02-14,Service Providers,Service Providers,Service Providers,Namespace,Namespace,Namespace,-547.945,-547.945,USDC,1
Stream,2024-02-14,Service Providers,Service Providers,Service Providers,Unicorn,Unicorn,Unicorn,-547.945,-547.945,USDC,1
Stream,2024-02-15,Service Providers,Service Providers,Service Providers,ETHLimo,ETHLimo,ETHLimo,-1369.8625,-1369.8625,USDC,1
Stream,2024-02-15,Service Providers,Service Providers,Service Providers,Namehash,Namehash,Namehash,-1643.835,-1643.835,USDC,1
Stream,2024-02-15,Service Providers,Service Providers,Service Providers,Resolverworks,Resolverworks,Resolverworks,-1917.8075,-1917.8075,USDC,1
Stream,2024-02-15,Service Providers,Service Providers,Service Providers,Blockful,Blockful,Blockful,-821.9175,-821.9175,USDC,1
Stream,2024-02-15,Service Providers,Service Providers,Service Providers,Unruggable,Unruggable,Unruggable,-1095.89,-1095.89,USDC,1
Stream,2024-02-15,Service Providers,Service Providers,Service Providers,Wildcard,Wildcard,Wildcard,-547.945,-547.945,USDC,1
Stream,2024-02-15,Service Providers,Service Providers,Service Providers,EFP,EFP,EFP,-1369.8625,-1369.8625,USDC,1
Stream,2024-02-15,Service Providers,Service Providers,Service Providers,Namespace,Namespace,Namespace,-547.945,-547.945,USDC,1
Stream,2024-02-15,Service Providers,Service Providers,Service Providers,Unicorn,Unicorn,Unicorn,-547.945,-547.945,USDC,1
Stream,2024-02-16,Service Providers,Service Providers,Service Providers,ETHLimo,ETHLimo,ETHLimo,-1369.8625,-1369.8625,USDC,1
Stream,2024-02-16,Service Providers,Service Providers,Service Providers,Namehash,Namehash,Namehash,-1643.835,-1643.835,USDC,1
Stream,2024-02-16,Service Providers,Service Providers,Service Providers,Resolverworks,Resolverworks,Resolverworks,-1917.8075,-1917.8075,USDC,1
Stream,2024-02-16,Service Providers,Service Providers,Service Providers,Blockful,Blockful,Blockful,-821.9175,-821.9175,USDC,1
Stream,2024-02-16,Service Providers,Service Providers,Service Providers,Unruggable,Unruggable,Unruggable,-1095.89,-1095.89,USDC,1
Stream,2024-02-16,Service Providers,Service Providers,Service Providers,Wildcard,Wildcard,Wildcard,-547.945,-547.945,USDC,1
Stream,2024-02-16,Service Providers,Service Providers,Service Providers,EFP,EFP,EFP,-1369.8625,-1369.8625,USDC,1
Stream,2024-02-16,Service Providers,Service Providers,Service Providers,Namespace,Namespace,Namespace,-547.945,-547.945,USDC,1
Stream,2024-02-16,Service Providers,Service Providers,Service Providers,Unicorn,Unicorn,Unicorn,-547.945,-547.945,USDC,1
Stream,2024-02-17,Service Providers,Service Providers,Service Providers,ETHLimo,ETHLimo,ETHLimo,-1369.8625,-1369.8625,USDC,1
Stream,2024-02-17,Service Providers,Service Providers,Service Providers,Namehash,Namehash,Namehash,-1643.835,-1643.835,USDC,1
Stream,2024-02-17,Service Providers,Service Providers,Service Providers,Resolverworks,Resolverworks,Resolverworks,-1917.8075,-1917.8075,USDC,1
Stream,2024-02-17,Service Providers,Service Providers,Service Providers,Blockful,Blockful,Blockful,-821.9175,-821.9175,USDC,1
Stream,2024-02-17,Service Providers,Service Providers,Service Providers,Unruggable,Unruggable,Unruggable,-1095.89,-1095.89,USDC,1
Stream,2024-02-17,Service Providers,Service Providers,Service Providers,Wildcard,Wildcard,Wildcard,-547.945,-547.945,USDC,1
Stream,2024-02-17,Service Providers,Service Providers,Service Providers,EFP,EFP,EFP,-1369.8625,-1369.8625,USDC,1
Stream,2024-02-17,Service Providers,Service Providers,Service Providers,Namespace,Namespace,Namespace,-547.945,-547.945,USDC,1
Stream,2024-02-17,Service Providers,Service Providers,Service Providers,Unicorn,Unicorn,Unicorn,-547.945,-547.945,USDC,1
Stream,2024-02-18,Service Providers,Service Providers,Service Providers,ETHLimo,ETHLimo,ETHLimo,-1369.8625,-1369.8625,USDC,1
Stream,2024-02-18,Service Providers,Service Providers,Service Providers,Namehash,Namehash,Namehash,-1643.835,-1643.835,USDC,1
Stream,2024-02-18,Service Providers,Service Providers,Service Providers,Resolverworks,Resolverworks,Resolverworks,-1917.8075,-1917.8075,USDC,1
Stream,2024-02-18,Service Providers,Service Providers,Service Providers,Blockful,Blockful,Blockful,-821.9175,-821.9175,USDC,1
Stream,2024-02-18,Service Providers,Service Providers,Service Providers,Unruggable,Unruggable,Unruggable,-1095.89,-1095.89,USDC,1
Stream,2024-02-18,Service Providers,Service Providers,Service Providers,Wildcard,Wildcard,Wildcard,-547.945,-547.945,USDC,1
Stream,2024-02-18,Service Providers,Service Providers,Service Providers,EFP,EFP,EFP,-1369.8625,-1369.8625,USDC,1
Stream,2024-02-18,Service Providers,Service Providers,Service Providers,Namespace,Namespace,Namespace,-547.945,-547.945,USDC,1
Stream,2024-02-18,Service Providers,Service Providers,Service Providers,Unicorn,Unicorn,Unicorn,-547.945,-547.945,USDC,1
Stream,2024-02-19,Service Providers,Service Providers,Service Providers,ETHLimo,ETHLimo,ETHLimo,-1369.8625,-1369.8625,USDC,1
Stream,2024-02-19,Service Providers,Service Providers,Service Providers,Namehash,Namehash,Namehash,-1643.835,-1643.835,USDC,1
Stream,2024-02-19,Service Providers,Service Providers,Service Providers,Resolverworks,Resolverworks,Resolverworks,-1917.8075,-1917.8075,USDC,1
Stream,2024-02-19,Service Providers,Service Providers,Service Providers,Blockful,Blockful,Blockful,-821.9175,-821.9175,USDC,1
Stream,2024-02-19,Service Providers,Service Providers,Service Providers,Unruggable,Unruggable,Unruggable,-1095.89,-1095.89,USDC,1
Stream,2024-02-19,Service Providers,Service Providers,Service Providers,Wildcard,Wildcard,Wildcard,-547.945,-547.945,USDC,1
Stream,2024-02-19,Service Providers,Service Providers,Service Providers,EFP,EFP,EFP,-1369.8625,-1369.8625,USDC,1
Stream,2024-02-19,Service Providers,Service Providers,Service Providers,Namespace,Namespace,Namespace,-547.945,-547.945,USDC,1
Stream,2024-02-19,Service Providers,Service Providers,Service Providers,Unicorn,Unicorn,Unicorn,-547.945,-547.945,USDC,1
Stream,2024-02-20,Service Providers,Service Providers,Service Providers,ETHLimo,ETHLimo,ETHLimo,-1369.8625,-1369.8625,USDC,1
Stream,2024-02-20,Service Providers,Service Providers,Service Providers,Namehash,Namehash,Namehash,-1643.835,-1643.835,USDC,1
Stream,2024-02-20,Service Providers,Service Providers,Service Providers,Resolverworks,Resolverworks,Resolverworks,-1917.8075,-1917.8075,USDC,1
Stream,2024-02-20,Service Providers,Service Providers,Service Providers,Blockful,Blockful,Blockful,-821.9175,-821.9175,USDC,1
Stream,2024-02-20,Service Providers,Service Providers,Service Providers,Unruggable,Unruggable,Unruggable,-1095.89,-1095.89,USDC,1
Stream,2024-02-20,Service Providers,Service Providers,Service Providers,Wildcard,Wildcard,Wildcard,-547.945,-547.945,USDC,1
Stream,2024-02-20,Service Providers,Service Providers,Service Providers,EFP,EFP,EFP,-1369.8625,-1369.8625,USDC,1
Stream,2024-02-20,Service Providers,Service Providers,Service Providers,Namespace,Namespace,Namespace,-547.945,-547.945,USDC,1
Stream,2024-02-20,Service Providers,Service Providers,Service Providers,Unicorn,Unicorn,Unicorn,-547.945,-547.945,USDC,1
Stream,2024-02-21,Service Providers,Service Providers,Service Providers,ETHLimo,ETHLimo,ETHLimo,-1369.8625,-1369.8625,USDC,1
Stream,2024-02-21,Service Providers,Service Providers,Service Providers,Namehash,Namehash,Namehash,-1643.835,-1643.835,USDC,1
Stream,2024-02-21,Service Providers,Service Providers,Service Providers,Resolverworks,Resolverworks,Resolverworks,-1917.8075,-1917.8075,USDC,1
Stream,2024-02-21,Service Providers,Service Providers,Service Providers,Blockful,Blockful,Blockful,-821.9175,-821.9175,USDC,1
Stream,2024-02-21,Service Providers,Service Providers,Service Providers,Unruggable,Unruggable,Unruggable,-1095.89,-1095.89,USDC,1
Stream,2024-02-21,Service Providers,Service Providers,Service Providers,Wildcard,Wildcard,Wildcard,-547.945,-547.945,USDC,1
Stream,2024-02-21,Service Providers,Service Providers,Service Providers,EFP,EFP,EFP,-1369.8625,-1369.8625,USDC,1
Stream,2024-02-21,Service Providers,Service Providers,Service Providers,Namespace,Namespace,Namespace,-547.945,-547.945,USDC,1
Stream,2024-02-21,Service Providers,Service Providers,Service Providers,Unicorn,Unicorn,Unicorn,-547.945,-547.945,USDC,1
Stream,2024-02-22,Service Providers,Service Providers,Service Providers,ETHLimo,ETHLimo,ETHLimo,-1369.8625,-1369.8625,USDC,1
Stream,2024-02-22,Service Providers,Service Providers,Service Providers,Namehash,Namehash,Namehash,-1643.835,-1643.835,USDC,1
Stream,2024-02-22,Service Providers,Service Providers,Service Providers,Resolverworks,Resolverworks,Resolverworks,-1917.8075,-1917.8075,USDC,1
Stream,2024-02-22,Service Providers,Service Providers,Service Providers,Blockful,Blockful,Blockful,-821.9175,-821.9175,USDC,1
Stream,2024-02-22,Service Providers,Service Providers,Service Providers,Unruggable,Unruggable,Unruggable,-1095.89,-1095.89,USDC,1
Stream,2024-02-22,Service Providers,Service Providers,Service Providers,Wildcard,Wildcard,Wildcard,-547.945,-547.945,USDC,1
Stream,2024-02-22,Service Providers,Service Providers,Service Providers,EFP,EFP,EFP,-1369.8625,-1369.8625,USDC,1
Stream,2024-02-22,Service Providers,Service Providers,Service Providers,Namespace,Namespace,Namespace,-547.945,-547.945,USDC,1
Stream,2024-02-22,Service Providers,Service Providers,Service Providers,Unicorn,Unicorn,Unicorn,-547.945,-547.945,USDC,1
Stream,2024-02-23,Service Providers,Service Providers,Service Providers,ETHLimo,ETHLimo,ETHLimo,-1369.8625,-1369.8625,USDC,1
Stream,2024-02-23,Service Providers,Service Providers,Service Providers,Namehash,Namehash,Namehash,-1643.835,-1643.835,USDC,1
Stream,2024-02-23,Service Providers,Service Providers,Service Providers,Resolverworks,Resolverworks,Resolverworks,-1917.8075,-1917.8075,USDC,1
Stream,2024-02-23,Service Providers,Service Providers,Service Providers,Blockful,Blockful,Blockful,-821.9175,-821.9175,USDC,1
Stream,2024-02-23,Service Providers,Service Providers,Service Providers,Unruggable,Unruggable,Unruggable,-1095.89,-1095.89,USDC,1
Stream,2024-02-23,Service Providers,Service Providers,Service Providers,Wildcard,Wildcard,Wildcard,-547.945,-547.945,USDC,1
Stream,2024-02-23,Service Providers,Service Providers,Service Providers,EFP,EFP,EFP,-1369.8625,-1369.8625,USDC,1
Stream,2024-02-23,Service Providers,Service Providers,Service Providers,Namespace,Namespace,Namespace,-547.945,-547.945,USDC,1
Stream,2024-02-23,Service Providers,Service Providers,Service Providers,Unicorn,Unicorn,Unicorn,-547.945,-547.945,USDC,1
Stream,2024-02-24,Service Providers,Service Providers,Service Providers,ETHLimo,ETHLimo,ETHLimo,-1369.8625,-1369.8625,USDC,1
Stream,2024-02-24,Service Providers,Service Providers,Service Providers,Namehash,Namehash,Namehash,-1643.835,-1643.835,USDC,1
Stream,2024-02-24,Service Providers,Service Providers,Service Providers,Resolverworks,Resolverworks,Resolverworks,-1917.8075,-1917.8075,USDC,1
Stream,2024-02-24,Service Providers,Service Providers,Service Providers,Blockful,Blockful,Blockful,-821.9175,-821.9175,USDC,1
Stream,2024-02-24,Service Providers,Service Providers,Service Providers,Unruggable,Unruggable,Unruggable,-1095.89,-1095.89,USDC,1
Stream,2024-02-24,Service Providers,Service Providers,Service Providers,Wildcard,Wildcard,Wildcard,-547.945,-547.945,USDC,1
Stream,2024-02-24,Service Providers,Service Providers,Service Providers,EFP,EFP,EFP,-1369.8625,-1369.8625,USDC,1
Stream,2024-02-24,Service Providers,Service Providers,Service Providers,Namespace,Namespace,Namespace,-547.945,-547.945,USDC,1
Stream,2024-02-24,Service Providers,Service Providers,Service Providers,Unicorn,Unicorn,Unicorn,-547.945,-547.945,USDC,1
Stream,2024-02-25,Service Providers,Service Providers,Service Providers,ETHLimo,ETHLimo,ETHLimo,-1369.8625,-1369.8625,USDC,1
Stream,2024-02-25,Service Providers,Service Providers,Service Providers,Namehash,Namehash,Namehash,-1643.835,-1643.835,USDC,1
Stream,2024-02-25,Service Providers,Service Providers,Service Providers,Resolverworks,Resolverworks,Resolverworks,-1917.8075,-1917.8075,USDC,1
Stream,2024-02-25,Service Providers,Service Providers,Service Providers,Blockful,Blockful,Blockful,-821.9175,-821.9175,USDC,1
Stream,2024-02-25,Service Providers,Service Providers,Service Providers,Unruggable,Unruggable,Unruggable,-1095.89,-1095.89,USDC,1
Stream,2024-02-25,Service Providers,Service Providers,Service Providers,Wildcard,Wildcard,Wildcard,-547.945,-547.945,USDC,1
Stream,2024-02-25,Service Providers,Service Providers,Service Providers,EFP,EFP,EFP,-1369.8625,-1369.8625,USDC,1
Stream,2024-02-25,Service Providers,Service Providers,Service Providers,Namespace,Namespace,Namespace,-547.945,-547.945,USDC,1
Stream,2024-02-25,Service Providers,Service Providers,Service Providers,Unicorn,Unicorn,Unicorn,-547.945,-547.945,USDC,1
Stream,2024-02-26,Service Providers,Service Providers,Service Providers,ETHLimo,ETHLimo,ETHLimo,-1369.8625,-1369.8625,USDC,1
Stream,2024-02-26,Service Providers,Service Providers,Service Providers,Namehash,Namehash,Namehash,-1643.835,-1643.835,USDC,1
Stream,2024-02-26,Service Providers,Service Providers,Service Providers,Resolverworks,Resolverworks,Resolverworks,-1917.8075,-1917.8075,USDC,1
Stream,2024-02-26,Service Providers,Service Providers,Service Providers,Blockful,Blockful,Blockful,-821.9175,-821.9175,USDC,1
Stream,2024-02-26,Service Providers,Service Providers,Service Providers,Unruggable,Unruggable,Unruggable,-1095.89,-1095.89,USDC,1
Stream,2024-02-26,Service Providers,Service Providers,Service Providers,Wildcard,Wildcard,Wildcard,-547.945,-547.945,USDC,1
Stream,2024-02-26,Service Providers,Service Providers,Service Providers,EFP,EFP,EFP,-1369.8625,-1369.8625,USDC,1
Stream,2024-02-26,Service Providers,Service Providers,Service Providers,Namespace,Namespace,Namespace,-547.945,-547.945,USDC,1
Stream,2024-02-26,Service Providers,Service Providers,Service Providers,Unicorn,Unicorn,Unicorn,-547.945,-547.945,USDC,1
Stream,2024-02-27,Service Providers,Service Providers,Service Providers,ETHLimo,ETHLimo,ETHLimo,-1369.8625,-1369.8625,USDC,1
Stream,2024-02-27,Service Providers,Service Providers,Service Providers,Namehash,Namehash,Namehash,-1643.835,-1643.835,USDC,1
Stream,2024-02-27,Service Providers,Service Providers,Service Providers,Resolverworks,Resolverworks,Resolverworks,-1917.8075,-1917.8075,USDC,1
Stream,2024-02-27,Service Providers,Service Providers,Service Providers,Blockful,Blockful,Blockful,-821.9175,-821.9175,USDC,1
Stream,2024-02-27,Service Providers,Service Providers,Service Providers,Unruggable,Unruggable,Unruggable,-1095.89,-1095.89,USDC,1
Stream,2024-02-27,Service Providers,Service Providers,Service Providers,Wildcard,Wildcard,Wildcard,-547.945,-547.945,USDC,1
Stream,2024-02-27,Service Providers,Service Providers,Service Providers,EFP,EFP,EFP,-1369.8625,-1369.8625,USDC,1
Stream,2024-02-27,Service Providers,Service Providers,Service Providers,Namespace,Namespace,Namespace,-547.945,-547.945,USDC,1
Stream,2024-02-27,Service Providers,Service Providers,Service Providers,Unicorn,Unicorn,Unicorn,-547.945,-547.945,USDC,1
Stream,2024-02-28,Service Providers,Service Providers,Service Providers,ETHLimo,ETHLimo,ETHLimo,-1369.8625,-1369.8625,USDC,1
Stream,2024-02-28,Service Providers,Service Providers,Service Providers,Namehash,Namehash,Namehash,-1643.835,-1643.835,USDC,1
Stream,2024-02-28,Service Providers,Service Providers,Service Providers,Resolverworks,Resolverworks,Resolverworks,-1917.8075,-1917.8075,USDC,1
Stream,2024-02-28,Service Providers,Service Providers,Service Providers,Blockful,Blockful,Blockful,-821.9175,-821.9175,USDC,1
Stream,2024-02-28,Service Providers,Service Providers,Service Providers,Unruggable,Unruggable,Unruggable,-1095.89,-1095.89,USDC,1
Stream,2024-02-28,Service Providers,Service Providers,Service Providers,Wildcard,Wildcard,Wildcard,-547.945,-547.945,USDC,1
Stream,2024-02-28,Service Providers,Service Providers,Service Providers,EFP,EFP,EFP,-1369.8625,-1369.8625,USDC,1
Stream,2024-02-28,Service Providers,Service Providers,Service Providers,Namespace,Namespace,Namespace,-547.945,-547.945,USDC,1
Stream,2024-02-28,Service Providers,Service Providers,Service Providers,Unicorn,Unicorn,Unicorn,-547.945,-547.945,USDC,1
Stream,2024-02-29,Service Providers,Service Providers,Service Providers,ETHLimo,ETHLimo,ETHLimo,-1369.8625,-1369.8625,USDC,1
Stream,2024-02-29,Service Providers,Service Providers,Service Providers,Namehash,Namehash,Namehash,-1643.835,-1643.835,USDC,1
Stream,2024-02-29,Service Providers,Service Providers,Service Providers,Resolverworks,Resolverworks,Resolverworks,-1917.8075,-1917.8075,USDC,1
Stream,2024-02-29,Service Providers,Service Providers,Service Providers,Blockful,Blockful,Blockful,-821.9175,-821.9175,USDC,1
Stream,2024-02-29,Service Providers,Service Providers,Service Providers,Unruggable,Unruggable,Unruggable,-1095.89,-1095.89,USDC,1
Stream,2024-02-29,Service Providers,Service Providers,Service Providers,Wildcard,Wildcard,Wildcard,-547.945,-547.945,USDC,1
Stream,2024-02-29,Service Providers,Service Providers,Service Providers,EFP,EFP,EFP,-1369.8625,-1369.8625,USDC,1
Stream,2024-02-29,Service Providers,Service Providers,Service Providers,Namespace,Namespace,Namespace,-547.945,-547.945,USDC,1
Stream,2024-02-29,Service Providers,Service Providers,Service Providers,Unicorn,Unicorn,Unicorn,-547.945,-547.945,USDC,1
Stream,2024-03-01,Service Providers,Service Providers,Service Providers,ETHLimo,ETHLimo,ETHLimo,-1369.8625,-1369.8625,USDC,1
Stream,2024-03-01,Service Providers,Service Providers,Service Providers,Namehash,Namehash,Namehash,-1643.835,-1643.835,USDC,1
Stream,2024-03-01,Service Providers,Service Providers,Service Providers,Resolverworks,Resolverworks,Resolverworks,-1917.8075,-1917.8075,USDC,1
Stream,2024-03-01,Service Providers,Service Providers,Service Providers,Blockful,Blockful,Blockful,-821.9175,-821.9175,USDC,1
Stream,2024-03-01,Service Providers,Service Providers,Service Providers,Unruggable,Unruggable,Unruggable,-1095.89,-1095.89,USDC,1
Stream,2024-03-01,Service Providers,Service Providers,Service Providers,Wildcard,Wildcard,Wildcard,-547.945,-547.945,USDC,1
Stream,2024-03-01,Service Providers,Service Providers,Service Providers,EFP,EFP,EFP,-1369.8625,-1369.8625,USDC,1
Stream,2024-03-01,Service Providers,Service Providers,Service Providers,Namespace,Namespace,Namespace,-547.945,-547.945,USDC,1
Stream,2024-03-01,Service Providers,Service Providers,Service Providers,Unicorn,Unicorn,Unicorn,-547.945,-547.945,USDC,1
Stream,2024-03-02,Service Providers,Service Providers,Service Providers,ETHLimo,ETHLimo,ETHLimo,-1369.8625,-1369.8625,USDC,1
Stream,2024-03-02,Service Providers,Service Providers,Service Providers,Namehash,Namehash,Namehash,-1643.835,-1643.835,USDC,1
Stream,2024-03-02,Service Providers,Service Providers,Service Providers,Resolverworks,Resolverworks,Resolverworks,-1917.8075,-1917.8075,USDC,1
Stream,2024-03-02,Service Providers,Service Providers,Service Providers,Blockful,Blockful,Blockful,-821.9175,-821.9175,USDC,1
Stream,2024-03-02,Service Providers,Service Providers,Service Providers,Unruggable,Unruggable,Unruggable,-1095.89,-1095.89,USDC,1
Stream,2024-03-02,Service Providers,Service Providers,Service Providers,Wildcard,Wildcard,Wildcard,-547.945,-547.945,USDC,1
Stream,2024-03-02,Service Providers,Service Providers,Service Providers,EFP,EFP,EFP,-1369.8625,-1369.8625,USDC,1
Stream,2024-03-02,Service Providers,Service Providers,Service Providers,Namespace,Namespace,Namespace,-547.945,-547.945,USDC,1
Stream,2024-03-02,Service Providers,Service Providers,Service Providers,Unicorn,Unicorn,Unicorn,-547.945,-547.945,USDC,1
Stream,2024-03-03,Service Providers,Service Providers,Service Providers,ETHLimo,ETHLimo,ETHLimo,-1369.8625,-1369.8625,USDC,1
Stream,2024-03-03,Service Providers,Service Providers,Service Providers,Namehash,Namehash,Namehash,-1643.835,-1643.835,USDC,1
Stream,2024-03-03,Service Providers,Service Providers,Service Providers,Resolverworks,Resolverworks,Resolverworks,-1917.8075,-1917.8075,USDC,1
Stream,2024-03-03,Service Providers,Service Providers,Service Providers,Blockful,Blockful,Blockful,-821.9175,-821.9175,USDC,1
Stream,2024-03-03,Service Providers,Service Providers,Service Providers,Unruggable,Unruggable,Unruggable,-1095.89,-1095.89,USDC,1
Stream,2024-03-03,Service Providers,Service Providers,Service Providers,Wildcard,Wildcard,Wildcard,-547.945,-547.945,USDC,1
Stream,2024-03-03,Service Providers,Service Providers,Service Providers,EFP,EFP,EFP,-1369.8625,-1369.8625,USDC,1
Stream,2024-03-03,Service Providers,Service Providers,Service Providers,Namespace,Namespace,Namespace,-547.945,-547.945,USDC,1
Stream,2024-03-03,Service Providers,Service Providers,Service Providers,Unicorn,Unicorn,Unicorn,-547.945,-547.945,USDC,1
Stream,2024-03-04,Service Providers,Service Providers,Service Providers,ETHLimo,ETHLimo,ETHLimo,-1369.8625,-1369.8625,USDC,1
Stream,2024-03-04,Service Providers,Service Providers,Service Providers,Namehash,Namehash,Namehash,-1643.835,-1643.835,USDC,1
Stream,2024-03-04,Service Providers,Service Providers,Service Providers,Resolverworks,Resolverworks,Resolverworks,-1917.8075,-1917.8075,USDC,1
Stream,2024-03-04,Service Providers,Service Providers,Service Providers,Blockful,Blockful,Blockful,-821.9175,-821.9175,USDC,1
Stream,2024-03-04,Service Providers,Service Providers,Service Providers,Unruggable,Unruggable,Unruggable,-1095.89,-1095.89,USDC,1
Stream,2024-03-04,Service Providers,Service Providers,Service Providers,Wildcard,Wildcard,Wildcard,-547.945,-547.945,USDC,1
Stream,2024-03-04,Service Providers,Service Providers,Service Providers,EFP,EFP,EFP,-1369.8625,-1369.8625,USDC,1
Stream,2024-03-04,Service Providers,Service Providers,Service Providers,Namespace,Namespace,Namespace,-547.945,-547.945,USDC,1
Stream,2024-03-04,Service Providers,Service Providers,Service Providers,Unicorn,Unicorn,Unicorn,-547.945,-547.945,USDC,1
Stream,2024-03-05,Service Providers,Service Providers,Service Providers,ETHLimo,ETHLimo,ETHLimo,-1369.8625,-1369.8625,USDC,1
Stream,2024-03-05,Service Providers,Service Providers,Service Providers,Namehash,Namehash,Namehash,-1643.835,-1643.835,USDC,1
Stream,2024-03-05,Service Providers,Service Providers,Service Providers,Resolverworks,Resolverworks,Resolverworks,-1917.8075,-1917.8075,USDC,1
Stream,2024-03-05,Service Providers,Service Providers,Service Providers,Blockful,Blockful,Blockful,-821.9175,-821.9175,USDC,1
Stream,2024-03-05,Service Providers,Service Providers,Service Providers,Unruggable,Unruggable,Unruggable,-1095.89,-1095.89,USDC,1
Stream,2024-03-05,Service Providers,Service Providers,Service Providers,Wildcard,Wildcard,Wildcard,-547.945,-547.945,USDC,1
Stream,2024-03-05,Service Providers,Service Providers,Service Providers,EFP,EFP,EFP,-1369.8625,-1369.8625,USDC,1
Stream,2024-03-05,Service Providers,Service Providers,Service Providers,Namespace,Namespace,Namespace,-547.945,-547.945,USDC,1
Stream,2024-03-05,Service Providers,Service Providers,Service Providers,Unicorn,Unicorn,Unicorn,-547.945,-547.945,USDC,1
Stream,2024-03-06,Service Providers,Service Providers,Service Providers,ETHLimo,ETHLimo,ETHLimo,-1369.8625,-1369.8625,USDC,1
Stream,2024-03-06,Service Providers,Service Providers,Service Providers,Namehash,Namehash,Namehash,-1643.835,-1643.835,USDC,1
Stream,2024-03-06,Service Providers,Service Providers,Service Providers,Resolverworks,Resolverworks,Resolverworks,-1917.8075,-1917.8075,USDC,1
Stream,2024-03-06,Service Providers,Service Providers,Service Providers,Blockful,Blockful,Blockful,-821.9175,-821.9175,USDC,1
Stream,2024-03-06,Service Providers,Service Providers,Service Providers,Unruggable,Unruggable,Unruggable,-1095.89,-1095.89,USDC,1
Stream,2024-03-06,Service Providers,Service Providers,Service Providers,Wildcard,Wildcard,Wildcard,-547.945,-547.945,USDC,1
Stream,2024-03-06,Service Providers,Service Providers,Service Providers,EFP,EFP,EFP,-1369.8625,-1369.8625,USDC,1
Stream,2024-03-06,Service Providers,Service Providers,Service Providers,Namespace,Namespace,Namespace,-547.945,-547.945,USDC,1
Stream,2024-03-06,Service Providers,Service Providers,Service Providers,Unicorn,Unicorn,Unicorn,-547.945,-547.945,USDC,1
Stream,2024-03-07,Service Providers,Service Providers,Service Providers,ETHLimo,ETHLimo,ETHLimo,-1369.8625,-1369.8625,USDC,1
Stream,2024-03-07,Service Providers,Service Providers,Service Providers,Namehash,Namehash,Namehash,-1643.835,-1643.835,USDC,1
Stream,2024-03-07,Service Providers,Service Providers,Service Providers,Resolverworks,Resolverworks,Resolverworks,-1917.8075,-1917.8075,USDC,1
Stream,2024-03-07,Service Providers,Service Providers,Service Providers,Blockful,Blockful,Blockful,-821.9175,-821.9175,USDC,1
Stream,2024-03-07,Service Providers,Service Providers,Service Providers,Unruggable,Unruggable,Unruggable,-1095.89,-1095.89,USDC,1
Stream,2024-03-07,Service Providers,Service Providers,Service Providers,Wildcard,Wildcard,Wildcard,-547.945,-547.945,USDC,1
Stream,2024-03-07,Service Providers,Service Providers,Service Providers,EFP,EFP,EFP,-1369.8625,-1369.8625,USDC,1
Stream,2024-03-07,Service Providers,Service Providers,Service Providers,Namespace,Namespace,Namespace,-547.945,-547.945,USDC,1
Stream,2024-03-07,Service Providers,Service Providers,Service Providers,Unicorn,Unicorn,Unicorn,-547.945,-547.945,USDC,1
Stream,2024-03-08,Service Providers,Service Providers,Service Providers,ETHLimo,ETHLimo,ETHLimo,-1369.8625,-1369.8625,USDC,1
Stream,2024-03-08,Service Providers,Service Providers,Service Providers,Namehash,Namehash,Namehash,-1643.835,-1643.835,USDC,1
Stream,2024-03-08,Service Providers,Service Providers,Service Providers,Resolverworks,Resolverworks,Resolverworks,-1917.8075,-1917.8075,USDC,1
Stream,2024-03-08,Service Providers,Service Providers,Service Providers,Blockful,Blockful,Blockful,-821.9175,-821.9175,USDC,1
