Transaction Hash,Date,From,To,Value,DOT_USD,Symbol,Acquainted?
0x9bf05272c1debfd466109f0dc99f6aac323934ee04b92a8cffb8720ff8bbf0c1,2022-07-03 00:00:00,Community WG,Ecosystem,486.0,4332.47,ENS,1
0x9bf05272c1debfd466109f0dc99f6aac323934ee04b92a8cffb8720ff8bbf0c1,2022-07-03 00:00:00,Community WG,Ecosystem,1083.0,1085.03,USDC,1
0x9bf05272c1debfd466109f0dc99f6aac323934ee04b92a8cffb8720ff8bbf0c1,2022-07-03 06:16:18,Community WG,Ecosystem,0.05,53.64750000000001,ETH,1
0xeca0a89b925bace80379b3b406ab21664262d3fb5536a3e4167c79668c097260,2022-08-14 00:00:00,DAO Wallet,Ecosystem,42500.0,617138.01,ENS,1
0xeca0a89b925bace80379b3b406ab21664262d3fb5536a3e4167c79668c097260,2022-08-14 00:00:00,DAO Wallet,Ecosystem,1553000.0,1554200.36,USDC,1
0xeca0a89b925bace80379b3b406ab21664262d3fb5536a3e4167c79668c097260,2022-08-14 21:42:30,DAO Wallet,Ecosystem,156.0,302019.12,ETH,1
0x2930846bf5fe2844d4a5d280ae54753a6265f2f75b576945fdd268fc863b43e9,2022-08-15 00:00:00,Ecosystem,Community SG,-10000.0,-149998.63,ENS,1
0x2930846bf5fe2844d4a5d280ae54753a6265f2f75b576945fdd268fc863b43e9,2022-08-15 00:00:00,Ecosystem,Community SG,-55000.0,-55026.31,USDC,1
0x2930846bf5fe2844d4a5d280ae54753a6265f2f75b576945fdd268fc863b43e9,2022-08-15 19:02:09,Ecosystem,Community SG,-15.0,-28494.600000000002,ETH,1
0x59c7f78fbc67b7e3092bfac62159321aaf3ddb77e2c03e56c3f1dce702c84928,2022-08-16 00:00:00,Ecosystem,Merch,-500.0,-7510.17,ENS,1
0x59c7f78fbc67b7e3092bfac62159321aaf3ddb77e2c03e56c3f1dce702c84928,2022-08-16 00:00:00,Ecosystem,Merch,-35000.0,-35039.79,USDC,1
0xb8d1a85fba5ae5d8e20288759d19dc364af2d5aa37f8ae2888c32257cec1ab87,2022-08-16 00:00:00,Ecosystem,Support,-5000.0,-75101.7,ENS,1
0xb8d1a85fba5ae5d8e20288759d19dc364af2d5aa37f8ae2888c32257cec1ab87,2022-08-16 00:00:00,Ecosystem,Support,-120000.0,-120136.43,USDC,1
0xb8d1a85fba5ae5d8e20288759d19dc364af2d5aa37f8ae2888c32257cec1ab87,2022-08-16 21:28:59,Ecosystem,Support,-9.0,-16894.440000000002,ETH,1
0x8b1db79238093b9808236550c3dd7c20f482e519399cc4b9c9bef4dc7a421448,2022-08-17 00:00:00,Ecosystem,Translators,-1000.0,-15768.84,ENS,1
0x8b1db79238093b9808236550c3dd7c20f482e519399cc4b9c9bef4dc7a421448,2022-08-17 00:00:00,Ecosystem,Translators,-15000.0,-15003.58,USDC,1
0xba3f53fd1ef6beb18c7952c59fc507dc0e6685ce9a30e7a4af264a61a86ba036,2022-08-17 00:00:00,Ecosystem,IRL,-1000.0,-15768.84,ENS,1
0xba3f53fd1ef6beb18c7952c59fc507dc0e6685ce9a30e7a4af264a61a86ba036,2022-08-17 00:00:00,Ecosystem,IRL,-50000.0,-50011.94,USDC,1
0x10fcae0517aca0076c46c90022386178910bef0069acf03cb1606959551abb3b,2022-08-17 00:00:00,Ecosystem,Bug Bounty,-250000.0,-250059.71,USDC,1
0x8b1db79238093b9808236550c3dd7c20f482e519399cc4b9c9bef4dc7a421448,2022-08-17 10:17:07,Ecosystem,Translators,-2.0,-3668.08,ETH,1
0xd1809319fa2aadb6884d723f80b8be6763ea9345834c086ea7cc41e3e240b317,2022-08-23 00:00:00,Ecosystem,Websites,-25000.0,-24995.22,USDC,1
0xd1809319fa2aadb6884d723f80b8be6763ea9345834c086ea7cc41e3e240b317,2022-08-23 00:00:00,Ecosystem,Websites,-500.0,-6814.87,ENS,1
0x6961d431f87fb4bcee0dbaf39efea69c21eb60b9f2a94d5cbfd6bfcc3f15ecec,2022-08-23 00:00:00,Ecosystem,Builders,-50000.0,-49990.43,USDC,1
0x829b1655e1a5b2c338d983dc9dd6535f6c33fc0f9c7a563a0a1505458d7be448,2022-08-23 00:00:00,Ecosystem,Gitcoin Grants,-138000.0,-137973.59,USDC,1
0x4d54b17ebfff8b077dfd914fbce6d4da1fa15ac3b3dc639854535ff226fb84f0,2022-08-23 00:00:00,Ecosystem,Hackathons,-1500.0,-20444.6,ENS,1
0x4d54b17ebfff8b077dfd914fbce6d4da1fa15ac3b3dc639854535ff226fb84f0,2022-08-23 00:00:00,Ecosystem,Hackathons,-190000.0,-189963.64,USDC,1
0x4b08bda8cbb381e363f4861b6ad4771af95670b90f7f3a131782c7191ae48797,2022-08-23 00:00:00,Ecosystem,Docs,-25000.0,-24995.22,USDC,1
0x6961d431f87fb4bcee0dbaf39efea69c21eb60b9f2a94d5cbfd6bfcc3f15ecec,2022-08-23 00:00:00,Ecosystem,Builders,-2000.0,-27259.46,ENS,1
0x4d54b17ebfff8b077dfd914fbce6d4da1fa15ac3b3dc639854535ff226fb84f0,2022-08-23 00:41:27,Ecosystem,Hackathons,-10.0,-16647.6,ETH,1
0x6961d431f87fb4bcee0dbaf39efea69c21eb60b9f2a94d5cbfd6bfcc3f15ecec,2022-08-23 00:44:11,Ecosystem,Builders,-20.0,-33295.2,ETH,1
0xd1809319fa2aadb6884d723f80b8be6763ea9345834c086ea7cc41e3e240b317,2022-08-23 00:47:50,Ecosystem,Websites,-5.0,-8323.8,ETH,1
0x9f67cb4d8f22af403498ab057c4f86f85c27c3da840b6f645af30d068f3cc6ea,2022-08-24 00:00:00,Ecosystem,Grants,-100.0,-1384.27,ENS,1
0xa7675915b1943fb465c7a5122cb23e3eca487a9cb04e3244aaf532969c0a451e,2022-08-26 00:00:00,Ecosystem,Grants,-8000.0,-8020.06,USDC,1
0xa7675915b1943fb465c7a5122cb23e3eca487a9cb04e3244aaf532969c0a451e,2022-08-26 00:00:00,Ecosystem,Grants,-100.0,-1241.6,ENS,1
0x306ec88c1c1df3221e212163d6707f929521d99fa6f88cac80e6d8d81a910397,2022-09-09 00:00:00,Ecosystem,Fellowship,-49990.3488,-50030.09,USDC,1
0x44e1715ccabafe202857686bd24bca9ebb7fde6ccee824e4bffa2d2e46610b3f,2022-09-09 00:00:00,Ecosystem,Eth.limo,-60000.0,-60047.7,USDC,1
0x44e1715ccabafe202857686bd24bca9ebb7fde6ccee824e4bffa2d2e46610b3f,2022-09-09 00:00:00,Ecosystem,Eth.limo,-3000.0,-46174.12,ENS,1
0x44e1715ccabafe202857686bd24bca9ebb7fde6ccee824e4bffa2d2e46610b3f,2022-09-09 21:11:22,Ecosystem,Eth.limo,-10.0,-17193.5,ETH,1
0xf40e1c129ab1d20576a4a6776b16624e0a7d08d492b2433a214127e45584121d,2022-09-29 00:00:00,Community SG,Ecosystem,10000.0,157405.37,ENS,1
0x3cbf93527e747c04755893e1f4dec4cc175ab01ec487214827b7bfcd5916f9bc,2022-09-29 00:00:00,Ecosystem,Grants,-8000.0,-8012.8,USDC,1
0x37e5da9b27cb589bac3d4d4670687bf1a9f39a6bed59760bab354843b7b379d9,2022-09-29 00:00:00,Ecosystem,Grants,-250.0,-3935.13,ENS,1
0x37e5da9b27cb589bac3d4d4670687bf1a9f39a6bed59760bab354843b7b379d9,2022-09-29 00:00:00,Ecosystem,Grants,-20000.0,-20032.0,USDC,1
0x30c4cb2817f1fc5010840493cc114efc969a51c20f2ce1a7ca91efe3d20eea8e,2022-10-03 23:37:35,Ecosystem,Ecosystem Small Grants,-0.5,-661.66,ETH,1
0xe34a75e03f0138e79b140264c635af01a7f9b5a3d9f15f7ace15b656a28b3f14,2022-10-05 01:05:11,Ecosystem,Ecosystem Small Grants,-1.0,-1352.44,ETH,1
0xe34a75e03f0138e79b140264c635af01a7f9b5a3d9f15f7ace15b656a28b3f14,2022-10-05 01:05:11,Ecosystem,Ecosystem Small Grants,-1.0,-1352.44,ETH,1
0xe34a75e03f0138e79b140264c635af01a7f9b5a3d9f15f7ace15b656a28b3f14,2022-10-05 01:05:11,Ecosystem,Ecosystem Small Grants,-1.0,-1352.44,ETH,1
0xe34a75e03f0138e79b140264c635af01a7f9b5a3d9f15f7ace15b656a28b3f14,2022-10-05 01:05:11,Ecosystem,Ecosystem Small Grants,-1.0,-1352.44,ETH,1
0xe34a75e03f0138e79b140264c635af01a7f9b5a3d9f15f7ace15b656a28b3f14,2022-10-05 01:05:11,Ecosystem,Ecosystem Small Grants,-1.0,-1352.44,ETH,1
0xe66cc3a2b0ea50df81050a914b5d271f751b7faa39ddacf1364885872e39639d,2022-10-13 05:37:59,Ecosystem,Ecosystem Small Grants,-1.0,-1287.51,ETH,1
0x1094765880e05845480260897e96522114fa6478c6f0b2feed500d676abcf27a,2022-10-16 14:45:23,Ecosystem,Ecosystem Small Grants,-0.0785,-102.51079499999999,ETH,1
0x1094765880e05845480260897e96522114fa6478c6f0b2feed500d676abcf27a,2022-10-16 14:45:23,Ecosystem,Ecosystem Small Grants,-0.45,-587.6415,ETH,1
0xa5f8ef29981ea48ec031f9aad93483c689420e83d9d606e161e2c1fc970f51b1,2022-11-07 12:30:59,Ecosystem,Ecosystem Small Grants,-1.0,-1568.45,ETH,1
0xa5f8ef29981ea48ec031f9aad93483c689420e83d9d606e161e2c1fc970f51b1,2022-11-07 12:30:59,Ecosystem,Ecosystem Small Grants,-1.0,-1568.45,ETH,1
0xa5f8ef29981ea48ec031f9aad93483c689420e83d9d606e161e2c1fc970f51b1,2022-11-07 12:30:59,Ecosystem,Ecosystem Small Grants,-1.0,-1568.45,ETH,1
0xa5f8ef29981ea48ec031f9aad93483c689420e83d9d606e161e2c1fc970f51b1,2022-11-07 12:30:59,Ecosystem,Ecosystem Small Grants,-1.0,-1568.45,ETH,1
0xa5f8ef29981ea48ec031f9aad93483c689420e83d9d606e161e2c1fc970f51b1,2022-11-07 12:30:59,Ecosystem,Ecosystem Small Grants,-1.0,-1568.45,ETH,1
0xa5f8ef29981ea48ec031f9aad93483c689420e83d9d606e161e2c1fc970f51b1,2022-11-07 12:30:59,Ecosystem,Ecosystem Small Grants,-1.0,-1568.45,ETH,1
0xa5f8ef29981ea48ec031f9aad93483c689420e83d9d606e161e2c1fc970f51b1,2022-11-07 12:30:59,Ecosystem,Ecosystem Small Grants,-1.0,-1568.45,ETH,1
0xa5f8ef29981ea48ec031f9aad93483c689420e83d9d606e161e2c1fc970f51b1,2022-11-07 12:30:59,Ecosystem,Ecosystem Small Grants,-1.0,-1568.45,ETH,1
0xa5f8ef29981ea48ec031f9aad93483c689420e83d9d606e161e2c1fc970f51b1,2022-11-07 12:30:59,Ecosystem,Ecosystem Small Grants,-1.0,-1568.45,ETH,1
0xa5f8ef29981ea48ec031f9aad93483c689420e83d9d606e161e2c1fc970f51b1,2022-11-07 12:30:59,Ecosystem,Ecosystem Small Grants,-1.0,-1568.45,ETH,1
0x2e21076adb62acead1a25436c1696347fc65fe0ead4985277c256af9a0b29cca,2022-11-09 00:00:00,Ecosystem,Steward Compensation,-500.0,-5207.88,ENS,1
0x58601fa2beff8e634f05c347f1b3eae8bb6389e117063b918185f0d83ac09ca3,2022-11-09 11:57:23,Ecosystem,Ecosystem Small Grants,-1.0,-1104.17,ETH,1
0xa3acda7e3800481d9aeaf1f18dfb35d069606462d9e6eabd43f8e55aadeae678,2022-11-09 15:13:59,Ecosystem,Ecosystem Small Grants,-1.0,-1104.17,ETH,1
0x1e5661870c19a8dcd6cce99033aba6326d9d1ffc44a38629a99db826b59503c0,2022-12-03 16:42:59,Ecosystem,Ecosystem Small Grants,-1.0,-1241.13,ETH,1
0x1e5661870c19a8dcd6cce99033aba6326d9d1ffc44a38629a99db826b59503c0,2022-12-03 16:42:59,Ecosystem,Ecosystem Small Grants,-1.0,-1241.13,ETH,1
0x1e5661870c19a8dcd6cce99033aba6326d9d1ffc44a38629a99db826b59503c0,2022-12-03 16:42:59,Ecosystem,Ecosystem Small Grants,-1.0,-1241.13,ETH,1
0x1e5661870c19a8dcd6cce99033aba6326d9d1ffc44a38629a99db826b59503c0,2022-12-03 16:42:59,Ecosystem,Ecosystem Small Grants,-1.0,-1241.13,ETH,1
0x1e5661870c19a8dcd6cce99033aba6326d9d1ffc44a38629a99db826b59503c0,2022-12-03 16:42:59,Ecosystem,Ecosystem Small Grants,-1.0,-1241.13,ETH,1
0x3888a3ef1e53a59f422f8d4df92d6555644a4721301eb04354c89d5350f151f1,2022-12-17 03:47:23,Ecosystem,Ecosystem Small Grants,-5.0,-5935.549999999999,ETH,1
0x792449cc1b06665f2c1b17b44f4bb4d4480b924c34d6ec3124bfa300df130f50,2022-12-19 00:00:00,Ecosystem,Grants,-6965.86725,-6965.86725,USDC,1
0x36c3cd09598b04cb1c181e9d97a4a9420f59f5121380ffbe70a9af5c5f7af162,2022-12-19 20:22:23,Ecosystem,Discretionary,-1.5,-1751.52,ETH,1
0xf3c47322187926e596e78373e7450a1a15ebd7a39d59be4d2531c298bd7e2551,2022-12-20 00:00:00,Ecosystem,Grants,-10000.0,-10000.0,USDC,1
0x93a64100e22cb526b6a6369280ad068b8f9580cf7d7d47e0b2f7694b4244de9b,2022-12-23 00:00:00,Ecosystem,Grants,-20000.0,-20000.0,USDC,1
0xdf47d7f9a697e5eda1125c7e45853dfdb2e985226fae8db86fa621e42632df5a,2022-12-23 00:00:00,Hackathons,Ecosystem,2000.0,2000.0,USDC,1
0xa846e5c69f935cb94e32667f33235fff1daf641a8f94c4881407d233501f961b,2022-12-23 00:00:00,Ecosystem,Hackathons,-25000.0,-25000.0,USDC,1
0xcdb37683ee78536c1cbc9e190dfa5805ce408e4fa1182235b400fd54f2b36ed9,2023-01-13 00:00:00,Ecosystem,Hackathons,-20000.0,-20000.0,USDC,1
0xc4e265c8a2560ce58561977c2f8b60ce12f12ab69a9cc1ca4ebbe3077d712b83,2023-01-28 00:00:00,Ecosystem,Hackathons,-90000.0,-90000.0,USDC,1
0xdc020879d15af425a2eeedf7d8f40912ffe1095819894b17bc1c9501c0d1930e,2023-01-31 00:00:00,Translators,Ecosystem,5039.561664,5039.561664,USDC,1
0xdc020879d15af425a2eeedf7d8f40912ffe1095819894b17bc1c9501c0d1930e,2023-01-31 00:00:00,Translators,Ecosystem,1000.0,15939.89,ENS,1
0xdc020879d15af425a2eeedf7d8f40912ffe1095819894b17bc1c9501c0d1930e,2023-01-31 20:43:59,Translators,Ecosystem,2.0,3170.94,ETH,1
0xc5ba84ecb008d20e99b2d240aab796a1f7ec0afd798eb071b1fe6170f1dcc8ff,2023-02-01 00:00:00,Websites,Ecosystem,500.0,8150.2,ENS,1
0xc5ba84ecb008d20e99b2d240aab796a1f7ec0afd798eb071b1fe6170f1dcc8ff,2023-02-01 00:00:00,Websites,Ecosystem,2000.0,2000.0,USDC,1
0x1c59f0b0a7e14f4422afe3aaeed210da036c15c1570a0a1549019f4b62aa983e,2023-02-01 00:00:00,Community SG,Ecosystem,48373.111819,48373.111819,USDC,1
0x1c59f0b0a7e14f4422afe3aaeed210da036c15c1570a0a1549019f4b62aa983e,2023-02-01 04:36:59,Community SG,Ecosystem,15.001877,24627.231301969998,ETH,1
0xc5ba84ecb008d20e99b2d240aab796a1f7ec0afd798eb071b1fe6170f1dcc8ff,2023-02-01 20:29:11,Websites,Ecosystem,5.0,8208.05,ETH,1
